time,E_batt_to_cons,E_genset_to_batt,E_genset_to_cons,E_pv_to_batt,E_pv_to_cons,asset_name
2021-01-26T11:15:00Z,0.1298828125,,,0.1201171875,0.3994140625,PG - Ighombwe
2021-01-26T11:30:00Z,0.01953125,,,0.1005859375,0.458984375,PG - Ighombwe
2021-01-26T11:45:00Z,0.060546875,,,0.08984375,0.3505859375,PG - Ighombwe
2021-01-26T12:00:00Z,0.2099609375,,,0.0400390625,0.33984375,PG - Ighombwe
2021-01-26T12:15:00Z,0.099609375,,,0.0595703125,0.390625,PG - Ighombwe
2021-01-26T12:30:00Z,0.2001953125,,,0.0205078125,0.189453125,PG - Ighombwe
2021-01-26T12:45:00Z,0.009765625,,,0.1201171875,0.3994140625,PG - Ighombwe
2021-01-26T13:00:00Z,0.0205078125,,,0.0595703125,0.4306640625,PG - Ighombwe
2021-01-26T13:15:00Z,0.279296875,,,0.009765625,0.23046875,PG - Ighombwe
2021-01-26T13:30:00Z,0.080078125,,,0.0302734375,0.3896484375,PG - Ighombwe
2021-01-26T13:45:00Z,0.0908203125,,,0.0400390625,0.3291015625,PG - Ighombwe
2021-01-26T14:00:00Z,0.0693359375,,,0.009765625,0.380859375,PG - Ighombwe
2021-01-26T14:15:00Z,0.060546875,,,0.009765625,0.0703125,PG - Ighombwe
2021-01-26T14:30:00Z,0.0400390625,,,,,PG - Ighombwe
2021-01-26T14:45:00Z,0.099609375,,,,0.009765625,PG - Ighombwe
2021-01-26T15:00:00Z,0.0595703125,,,,,PG - Ighombwe
2021-01-26T15:30:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-26T16:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-26T16:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-26T17:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-26T17:45:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-26T18:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-26T18:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-26T19:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-26T20:00:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-26T20:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-26T21:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-26T21:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-26T22:15:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-26T22:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-26T23:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-27T00:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-27T00:30:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-27T01:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-27T01:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-27T02:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-27T03:00:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-27T03:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-27T04:00:00Z,,,,0.0107421875,0.0087890625,PG - Ighombwe
2021-01-27T04:15:00Z,,,,,0.021484375,PG - Ighombwe
2021-01-27T04:30:00Z,,,,0.01953125,0.009765625,PG - Ighombwe
2021-01-27T04:45:00Z,,,,0.0205078125,0.01953125,PG - Ighombwe
2021-01-27T05:00:00Z,,,,0.0498046875,0.009765625,PG - Ighombwe
2021-01-27T05:15:00Z,,,,0.0498046875,0.0205078125,PG - Ighombwe
2021-01-27T05:30:00Z,,,,0.0595703125,0.0107421875,PG - Ighombwe
2021-01-27T05:45:00Z,,,,0.0908203125,0.01953125,PG - Ighombwe
2021-01-27T06:00:00Z,,,,0.1396484375,0.01953125,PG - Ighombwe
2021-01-27T06:15:00Z,,,,0.189453125,0.03125,PG - Ighombwe
2021-01-27T06:30:00Z,,,,0.23046875,0.0185546875,PG - Ighombwe
2021-01-27T06:45:00Z,,,,0.1796875,0.03125,PG - Ighombwe
2021-01-27T07:00:00Z,,,,0.150390625,0.01953125,PG - Ighombwe
2021-01-27T07:15:00Z,,,,0.1298828125,0.0107421875,PG - Ighombwe
2021-01-27T07:30:00Z,,,,0.099609375,0.029296875,PG - Ighombwe
2021-01-27T07:45:00Z,,,,0.0908203125,0.1494140625,PG - Ighombwe
2021-01-27T08:00:00Z,0.009765625,,,0.080078125,0.23046875,PG - Ighombwe
2021-01-27T08:15:00Z,,,,0.0791015625,0.2998046875,PG - Ighombwe
2021-01-27T08:30:00Z,0.009765625,,,0.0703125,0.310546875,PG - Ighombwe
2021-01-27T08:45:00Z,,,,0.0703125,0.2294921875,PG - Ighombwe
2021-01-27T09:00:00Z,0.009765625,,,0.0595703125,0.220703125,PG - Ighombwe
2021-01-27T09:15:00Z,,,,0.060546875,0.21875,PG - Ighombwe
2021-01-27T09:30:00Z,,,,0.0595703125,0.201171875,PG - Ighombwe
2021-01-27T09:45:00Z,,,,0.0498046875,0.2099609375,PG - Ighombwe
2021-01-27T10:00:00Z,0.0107421875,,,0.060546875,0.19921875,PG - Ighombwe
2021-01-27T10:15:00Z,,,,0.0595703125,0.2607421875,PG - Ighombwe
2021-01-27T10:30:00Z,,,,0.0498046875,0.33984375,PG - Ighombwe
2021-01-27T10:45:00Z,,,,0.05078125,0.3896484375,PG - Ighombwe
2021-01-27T11:00:00Z,,,,0.0595703125,0.3505859375,PG - Ighombwe
2021-01-27T11:15:00Z,,,,0.0595703125,0.3203125,PG - Ighombwe
2021-01-27T11:30:00Z,,,,0.060546875,0.279296875,PG - Ighombwe
2021-01-30T09:45:00Z,0.109375,,,,0.05859375,PG - Ighombwe
2021-01-30T10:00:00Z,0.0908203125,,,,0.080078125,PG - Ighombwe
2021-01-30T10:15:00Z,0.0693359375,,,,0.1015625,PG - Ighombwe
2021-01-30T10:30:00Z,0.060546875,,,,0.109375,PG - Ighombwe
2021-01-30T10:45:00Z,0.1494140625,,,,0.12890625,PG - Ighombwe
2021-01-30T11:00:00Z,0.0908203125,,,,0.150390625,PG - Ighombwe
2021-01-30T11:15:00Z,0.109375,,,,0.1796875,PG - Ighombwe
2021-01-30T11:30:00Z,0.08984375,,,,0.1904296875,PG - Ighombwe
2021-01-30T11:45:00Z,0.060546875,,,,0.240234375,PG - Ighombwe
2021-01-30T12:00:00Z,0.1494140625,,,0.009765625,0.1708984375,PG - Ighombwe
2021-01-30T12:15:00Z,0.16015625,,,0.0205078125,0.0791015625,PG - Ighombwe
2021-01-30T12:30:00Z,0.150390625,,,0.009765625,0.060546875,PG - Ighombwe
2021-01-30T12:45:00Z,0.189453125,,,,0.080078125,PG - Ighombwe
2021-01-30T13:00:00Z,0.1201171875,,,,0.0498046875,PG - Ighombwe
2021-01-30T13:15:00Z,0.1201171875,,,,0.0400390625,PG - Ighombwe
2021-01-30T13:30:00Z,0.1396484375,,,,0.01953125,PG - Ighombwe
2021-01-30T13:45:00Z,0.140625,,,,0.01953125,PG - Ighombwe
2021-01-30T14:00:00Z,0.1396484375,,,,0.009765625,PG - Ighombwe
2021-01-30T14:15:00Z,0.140625,,,,0.0107421875,PG - Ighombwe
2021-01-30T14:30:00Z,0.119140625,,,,0.0205078125,PG - Ighombwe
2021-01-30T14:45:00Z,0.130859375,,,,0.01953125,PG - Ighombwe
2021-01-30T15:00:00Z,0.119140625,,,,0.01953125,PG - Ighombwe
2021-01-30T15:15:00Z,0.130859375,,,,0.009765625,PG - Ighombwe
2021-01-30T15:30:00Z,0.109375,,,,,PG - Ighombwe
2021-01-30T15:45:00Z,0.1298828125,,,,,PG - Ighombwe
2021-01-30T16:00:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-30T16:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-30T16:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-30T17:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-30T17:45:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-30T18:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-30T18:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-30T19:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-30T19:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-30T20:30:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-30T21:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-30T21:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-30T22:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-30T22:30:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-30T23:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-30T23:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T00:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T00:30:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-31T01:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T01:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T02:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T02:45:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-31T03:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T03:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T04:00:00Z,,,,0.009765625,0.0009765625,PG - Ighombwe
2021-01-31T04:15:00Z,,,,0.0302734375,0.009765625,PG - Ighombwe
2021-01-31T04:30:00Z,0.009765625,,,,0.080078125,PG - Ighombwe
2021-01-31T04:45:00Z,0.0205078125,,,,0.0498046875,PG - Ighombwe
2021-01-31T05:00:00Z,0.0302734375,,,,0.060546875,PG - Ighombwe
2021-01-31T05:15:00Z,0.01953125,,,,0.0693359375,PG - Ighombwe
2021-01-31T05:30:00Z,,,,0.0498046875,0.009765625,PG - Ighombwe
2021-01-31T05:45:00Z,,,,0.08984375,0.0302734375,PG - Ighombwe
2021-01-31T06:00:00Z,,,,0.150390625,0.009765625,PG - Ighombwe
2021-01-31T06:15:00Z,,,,0.1796875,0.0302734375,PG - Ighombwe
2021-01-31T06:30:00Z,,,,0.2607421875,0.029296875,PG - Ighombwe
2021-01-31T06:45:00Z,,,,0.33984375,0.0205078125,PG - Ighombwe
2021-01-31T07:00:00Z,,,,0.3994140625,0.0205078125,PG - Ighombwe
2021-01-31T07:15:00Z,,,,0.419921875,0.0498046875,PG - Ighombwe
2021-01-31T07:30:00Z,,,,0.4404296875,0.0205078125,PG - Ighombwe
2021-01-31T07:45:00Z,,,,0.4501953125,0.0390625,PG - Ighombwe
2021-01-31T08:00:00Z,,,,0.419921875,0.0302734375,PG - Ighombwe
2021-01-31T08:15:00Z,,,,0.3701171875,0.0400390625,PG - Ighombwe
2021-01-31T08:30:00Z,,,,0.330078125,0.0302734375,PG - Ighombwe
2021-01-31T08:45:00Z,,,,0.2900390625,0.0888671875,PG - Ighombwe
2021-01-31T09:00:00Z,,,,0.259765625,0.140625,PG - Ighombwe
2021-01-31T09:15:00Z,,,,0.2197265625,0.189453125,PG - Ighombwe
2021-01-31T09:30:00Z,,,,0.2001953125,0.1796875,PG - Ighombwe
2021-01-31T09:45:00Z,,,,0.1796875,0.1806640625,PG - Ighombwe
2021-01-31T10:00:00Z,,,,0.150390625,0.1708984375,PG - Ighombwe
2021-01-31T10:15:00Z,,,,0.1396484375,0.169921875,PG - Ighombwe
2021-01-31T10:30:00Z,,,,0.1298828125,0.1796875,PG - Ighombwe
2021-01-31T10:45:00Z,,,,0.1298828125,0.16015625,PG - Ighombwe
2021-01-31T11:00:00Z,,,,0.1201171875,0.169921875,PG - Ighombwe
2021-01-31T11:15:00Z,,,,0.1103515625,0.169921875,PG - Ighombwe
2021-01-31T11:30:00Z,,,,0.080078125,0.1494140625,PG - Ighombwe
2021-01-31T11:45:00Z,0.009765625,,,0.08984375,0.1396484375,PG - Ighombwe
2021-01-31T12:00:00Z,,,,0.0703125,0.150390625,PG - Ighombwe
2021-01-31T12:15:00Z,,,,0.08984375,0.1796875,PG - Ighombwe
2021-01-31T12:30:00Z,,,,0.08984375,0.16015625,PG - Ighombwe
2021-01-31T12:45:00Z,,,,0.080078125,0.1611328125,PG - Ighombwe
2021-01-31T13:00:00Z,,,,0.0400390625,0.1591796875,PG - Ighombwe
2021-01-31T13:15:00Z,0.0302734375,,,,0.099609375,PG - Ighombwe
2021-01-31T13:30:00Z,0.0595703125,,,,0.080078125,PG - Ighombwe
2021-01-31T13:45:00Z,0.0703125,,,,0.080078125,PG - Ighombwe
2021-01-31T14:00:00Z,0.099609375,,,,0.0498046875,PG - Ighombwe
2021-01-31T14:15:00Z,0.150390625,,,,0.0302734375,PG - Ighombwe
2021-01-31T14:30:00Z,0.16015625,,,,0.0107421875,PG - Ighombwe
2021-01-31T14:45:00Z,0.169921875,,,,0.009765625,PG - Ighombwe
2021-01-31T15:00:00Z,0.1904296875,,,,,PG - Ighombwe
2021-01-31T15:15:00Z,0.19921875,,,,,PG - Ighombwe
2021-01-31T15:30:00Z,0.220703125,,,,,PG - Ighombwe
2021-01-31T15:45:00Z,0.2294921875,,,,,PG - Ighombwe
2021-01-31T16:00:00Z,0.2197265625,,,,,PG - Ighombwe
2021-01-31T16:15:00Z,0.1806640625,,,,,PG - Ighombwe
2021-01-31T16:30:00Z,0.1796875,,,,,PG - Ighombwe
2021-01-31T16:45:00Z,0.1904296875,,,,,PG - Ighombwe
2021-01-31T17:00:00Z,0.189453125,,,,,PG - Ighombwe
2021-01-31T17:15:00Z,0.1904296875,,,,,PG - Ighombwe
2021-01-31T17:30:00Z,0.1494140625,,,,,PG - Ighombwe
2021-01-31T17:45:00Z,0.150390625,,,,,PG - Ighombwe
2021-01-31T18:00:00Z,0.0703125,,,,,PG - Ighombwe
2021-01-31T18:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T19:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T19:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T20:00:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-31T20:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T21:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T21:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T22:15:00Z,0.0107421875,,,,,PG - Ighombwe
2021-01-31T22:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-01-31T23:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T00:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T00:30:00Z,0.0107421875,,,,,PG - Ighombwe
2021-02-01T01:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T01:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T02:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T02:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T03:30:00Z,0.0107421875,,,,,PG - Ighombwe
2021-02-01T03:45:00Z,,,,,0.009765625,PG - Ighombwe
2021-02-01T04:00:00Z,,,,0.009765625,0.009765625,PG - Ighombwe
2021-02-01T04:15:00Z,,,,0.0302734375,0.009765625,PG - Ighombwe
2021-02-01T04:30:00Z,,,,0.0703125,0.029296875,PG - Ighombwe
2021-02-01T04:45:00Z,,,,0.109375,0.021484375,PG - Ighombwe
2021-02-01T05:00:00Z,,,,0.140625,0.009765625,PG - Ighombwe
2021-02-01T05:15:00Z,,,,0.1494140625,0.0205078125,PG - Ighombwe
2021-02-01T05:30:00Z,,,,0.16015625,0.0185546875,PG - Ighombwe
2021-02-01T05:45:00Z,,,,0.1396484375,0.0205078125,PG - Ighombwe
2021-02-01T06:00:00Z,,,,0.150390625,0.0302734375,PG - Ighombwe
2021-02-01T06:15:00Z,,,,0.1796875,0.01953125,PG - Ighombwe
2021-02-01T06:30:00Z,,,,0.25,0.0205078125,PG - Ighombwe
2021-02-01T06:45:00Z,,,,0.330078125,0.0302734375,PG - Ighombwe
2021-02-01T07:00:00Z,,,,0.33984375,0.08984375,PG - Ighombwe
2021-02-01T07:15:00Z,,,,0.2900390625,0.1494140625,PG - Ighombwe
2021-02-01T07:30:00Z,,,,0.3203125,0.1298828125,PG - Ighombwe
2021-02-01T07:45:00Z,,,,0.3095703125,0.12109375,PG - Ighombwe
2021-02-01T08:00:00Z,,,,0.2802734375,0.109375,PG - Ighombwe
2021-02-01T08:15:00Z,,,,0.240234375,0.119140625,PG - Ighombwe
2021-02-01T08:30:00Z,,,,0.2001953125,0.25,PG - Ighombwe
2021-02-01T08:45:00Z,,,,0.169921875,0.2509765625,PG - Ighombwe
2021-02-01T09:00:00Z,,,,0.1396484375,0.2099609375,PG - Ighombwe
2021-02-01T09:15:00Z,0.009765625,,,0.1298828125,0.2998046875,PG - Ighombwe
2021-02-01T09:30:00Z,,,,0.1103515625,0.2998046875,PG - Ighombwe
2021-02-01T09:45:00Z,,,,0.009765625,0.05078125,PG - Ighombwe
2021-02-01T10:00:00Z,,,,0.08984375,0.2197265625,PG - Ighombwe
2021-02-01T10:15:00Z,,,,0.0908203125,0.1396484375,PG - Ighombwe
2021-02-01T10:30:00Z,,,,0.080078125,0.2705078125,PG - Ighombwe
2021-02-01T10:45:00Z,0.009765625,,,0.0693359375,0.25,PG - Ighombwe
2021-02-01T11:00:00Z,0.060546875,,,0.1298828125,0.240234375,PG - Ighombwe
2021-02-01T11:15:00Z,0.0400390625,,,0.1005859375,0.25,PG - Ighombwe
2021-02-01T11:30:00Z,0.0400390625,,,0.099609375,0.25,PG - Ighombwe
2021-02-01T11:45:00Z,0.029296875,,,0.08984375,0.2392578125,PG - Ighombwe
2021-02-01T12:00:00Z,0.0498046875,,,0.080078125,0.2001953125,PG - Ighombwe
2021-02-01T12:15:00Z,0.0107421875,,,0.080078125,0.220703125,PG - Ighombwe
2021-02-01T12:30:00Z,,,,0.080078125,0.2998046875,PG - Ighombwe
2021-02-01T12:45:00Z,,,,0.0703125,0.3291015625,PG - Ighombwe
2021-02-01T13:00:00Z,0.01953125,,,0.0693359375,0.271484375,PG - Ighombwe
2021-02-01T13:15:00Z,0.0703125,,,0.0400390625,0.1787109375,PG - Ighombwe
2021-02-01T13:30:00Z,0.080078125,,,0.0400390625,0.1806640625,PG - Ighombwe
2021-02-01T13:45:00Z,,,,0.16015625,0.1396484375,PG - Ighombwe
2021-02-01T14:00:00Z,0.009765625,,,0.060546875,0.1201171875,PG - Ighombwe
2021-02-01T14:15:00Z,,,,0.009765625,0.1396484375,PG - Ighombwe
2021-02-01T14:30:00Z,0.009765625,,,0.0498046875,0.1103515625,PG - Ighombwe
2021-02-01T14:45:00Z,0.0302734375,,,,0.109375,PG - Ighombwe
2021-02-01T15:00:00Z,0.01953125,,,,0.130859375,PG - Ighombwe
2021-02-01T15:15:00Z,0.060546875,,,,0.080078125,PG - Ighombwe
2021-02-01T15:30:00Z,0.1201171875,,,,0.01953125,PG - Ighombwe
2021-02-01T15:45:00Z,0.1396484375,,,,0.01953125,PG - Ighombwe
2021-02-01T16:00:00Z,0.16015625,,,,,PG - Ighombwe
2021-02-01T16:15:00Z,0.1796875,,,,,PG - Ighombwe
2021-02-01T16:30:00Z,0.150390625,,,,,PG - Ighombwe
2021-02-01T16:45:00Z,0.1796875,,,,,PG - Ighombwe
2021-02-01T17:00:00Z,0.220703125,,,,,PG - Ighombwe
2021-02-01T17:15:00Z,0.19921875,,,,,PG - Ighombwe
2021-02-01T17:30:00Z,0.23046875,,,,,PG - Ighombwe
2021-02-01T17:45:00Z,0.240234375,,,,,PG - Ighombwe
2021-02-01T18:00:00Z,0.2392578125,,,,,PG - Ighombwe
2021-02-01T18:15:00Z,0.080078125,,,,,PG - Ighombwe
2021-02-01T18:30:00Z,0.0107421875,,,,,PG - Ighombwe
2021-02-01T19:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T19:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T20:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T20:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T21:30:00Z,0.0107421875,,,,,PG - Ighombwe
2021-02-01T22:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T22:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T23:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-01T23:45:00Z,0.0107421875,,,,,PG - Ighombwe
2021-02-02T00:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T01:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T01:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T02:15:00Z,0.0107421875,,,,,PG - Ighombwe
2021-02-02T02:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T03:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T04:00:00Z,,,,0.0205078125,0.0107421875,PG - Ighombwe
2021-02-02T04:15:00Z,,,,0.029296875,0.0107421875,PG - Ighombwe
2021-02-02T04:30:00Z,,,,0.0498046875,0.0205078125,PG - Ighombwe
2021-02-02T04:45:00Z,,,,0.060546875,0.01953125,PG - Ighombwe
2021-02-02T05:00:00Z,,,,0.0703125,0.01953125,PG - Ighombwe
2021-02-02T05:15:00Z,,,,0.0595703125,0.0205078125,PG - Ighombwe
2021-02-02T05:30:00Z,,,,0.080078125,0.0087890625,PG - Ighombwe
2021-02-02T05:45:00Z,,,,0.08984375,0.03125,PG - Ighombwe
2021-02-02T06:00:00Z,,,,0.150390625,0.0087890625,PG - Ighombwe
2021-02-02T06:15:00Z,,,,0.16015625,0.0205078125,PG - Ighombwe
2021-02-02T06:30:00Z,,,,0.19921875,0.0810546875,PG - Ighombwe
2021-02-02T06:45:00Z,,,,0.1806640625,0.138671875,PG - Ighombwe
2021-02-02T07:00:00Z,,,,0.3095703125,0.1298828125,PG - Ighombwe
2021-02-02T07:15:00Z,,,,0.330078125,0.140625,PG - Ighombwe
2021-02-02T07:30:00Z,,,,0.2998046875,0.1103515625,PG - Ighombwe
2021-02-02T07:45:00Z,,,,0.25,0.1396484375,PG - Ighombwe
2021-02-02T08:00:00Z,,,,0.23046875,0.1103515625,PG - Ighombwe
2021-02-02T08:15:00Z,,,,0.1796875,0.1396484375,PG - Ighombwe
2021-02-02T08:30:00Z,,,,0.16015625,0.1796875,PG - Ighombwe
2021-02-02T08:45:00Z,,,,0.1396484375,0.1708984375,PG - Ighombwe
2021-02-02T09:00:00Z,,,,0.1298828125,0.1796875,PG - Ighombwe
2021-02-02T09:15:00Z,,,,0.1005859375,0.2197265625,PG - Ighombwe
2021-02-02T09:30:00Z,,,,0.099609375,0.220703125,PG - Ighombwe
2021-02-02T09:45:00Z,,,,0.08984375,0.25,PG - Ighombwe
2021-02-02T10:00:00Z,,,,0.080078125,0.26953125,PG - Ighombwe
2021-02-02T10:15:00Z,0.009765625,,,0.0703125,0.26953125,PG - Ighombwe
2021-02-02T10:30:00Z,0.0302734375,,,0.08984375,0.259765625,PG - Ighombwe
2021-02-02T10:45:00Z,0.0703125,,,0.1298828125,0.310546875,PG - Ighombwe
2021-02-02T11:00:00Z,,,,0.080078125,0.1806640625,PG - Ighombwe
2021-02-02T11:15:00Z,,,,0.0703125,0.19921875,PG - Ighombwe
2021-02-02T11:30:00Z,,,,0.080078125,0.189453125,PG - Ighombwe
2021-02-02T11:45:00Z,,,,0.080078125,0.2001953125,PG - Ighombwe
2021-02-02T12:00:00Z,,,,0.0595703125,0.2109375,PG - Ighombwe
2021-02-02T12:15:00Z,,,,0.080078125,0.169921875,PG - Ighombwe
2021-02-02T12:30:00Z,,,,0.0595703125,0.2001953125,PG - Ighombwe
2021-02-02T12:45:00Z,,,,0.080078125,0.2099609375,PG - Ighombwe
2021-02-02T13:00:00Z,,,,0.05078125,0.19921875,PG - Ighombwe
2021-02-02T13:15:00Z,0.009765625,,,0.009765625,0.2001953125,PG - Ighombwe
2021-02-02T13:30:00Z,0.009765625,,,0.009765625,0.23046875,PG - Ighombwe
2021-02-02T13:45:00Z,0.009765625,,,0.0205078125,0.2685546875,PG - Ighombwe
2021-02-02T14:00:00Z,0.0107421875,,,0.029296875,0.26171875,PG - Ighombwe
2021-02-02T14:15:00Z,0.109375,,,,0.1298828125,PG - Ighombwe
2021-02-02T14:30:00Z,0.140625,,,,0.0791015625,PG - Ighombwe
2021-02-02T14:45:00Z,0.1494140625,,,,0.060546875,PG - Ighombwe
2021-02-02T15:00:00Z,0.150390625,,,,0.0400390625,PG - Ighombwe
2021-02-02T15:15:00Z,0.1796875,,,,0.0205078125,PG - Ighombwe
2021-02-02T15:30:00Z,0.169921875,,,,0.009765625,PG - Ighombwe
2021-02-02T15:45:00Z,0.150390625,,,,,PG - Ighombwe
2021-02-02T16:00:00Z,0.189453125,,,,,PG - Ighombwe
2021-02-02T16:15:00Z,0.23046875,,,,,PG - Ighombwe
2021-02-02T16:30:00Z,0.23046875,,,,,PG - Ighombwe
2021-02-02T16:45:00Z,0.2197265625,,,,,PG - Ighombwe
2021-02-02T17:00:00Z,0.01953125,,,,,PG - Ighombwe
2021-02-02T17:30:00Z,0.0107421875,,,,,PG - Ighombwe
2021-02-02T18:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T18:45:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T19:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T20:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T20:45:00Z,0.0107421875,,,,,PG - Ighombwe
2021-02-02T21:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T22:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T22:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-02T23:15:00Z,0.0107421875,,,,,PG - Ighombwe
2021-02-03T00:00:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-03T00:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-03T01:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-03T01:45:00Z,0.0107421875,,,,,PG - Ighombwe
2021-02-03T02:30:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-03T03:15:00Z,0.009765625,,,,,PG - Ighombwe
2021-02-03T04:00:00Z,,,,0.009765625,0.009765625,PG - Ighombwe
2021-02-03T04:15:00Z,,,,0.01953125,,PG - Ighombwe
2021-02-03T04:30:00Z,,,,0.009765625,0.0107421875,PG - Ighombwe
2021-02-03T04:45:00Z,,,,0.009765625,0.0205078125,PG - Ighombwe
2021-02-03T05:00:00Z,,,,0.0400390625,0.009765625,PG - Ighombwe
2021-02-03T05:15:00Z,,,,0.0908203125,0.009765625,PG - Ighombwe
2021-02-03T05:30:00Z,,,,0.109375,0.0205078125,PG - Ighombwe
2021-02-03T05:45:00Z,,,,0.08984375,0.01953125,PG - Ighombwe
2021-02-03T06:00:00Z,,,,0.150390625,0.01953125,PG - Ighombwe
2021-02-03T06:15:00Z,,,,0.1904296875,0.0107421875,PG - Ighombwe
2021-02-03T06:30:00Z,,,,0.2294921875,0.0400390625,PG - Ighombwe
2021-02-03T06:45:00Z,,,,0.330078125,0.01953125,PG - Ighombwe
2021-02-03T07:00:00Z,,,,0.33984375,0.0302734375,PG - Ighombwe
2021-02-03T07:15:00Z,,,,0.25,0.1494140625,PG - Ighombwe
2021-02-03T07:30:00Z,,,,0.2099609375,0.220703125,PG - Ighombwe
2021-02-03T07:45:00Z,,,,0.1904296875,0.189453125,PG - Ighombwe
2021-02-03T08:00:00Z,,,,0.169921875,0.23046875,PG - Ighombwe
2021-02-03T08:15:00Z,,,,0.1494140625,0.2197265625,PG - Ighombwe
